PM10,PM2.5,오 존,이산화질소,일산화탄소,아황산가스,날짜,시간대
98.0,65.0,0.013,0.039,0.8,0.006,2021-02-13,10
118.0,74.0,0.012,0.054,0.8,0.008,2021-02-13,11
116.0,76.0,0.011,0.062,1.0,0.01,2021-02-13,12
91.0,68.0,0.019,0.054,1.0,0.012,2021-02-13,13
96.0,65.0,0.025,0.053,1.1,0.018,2021-02-13,14
69.0,50.0,0.02,0.065,1.0,0.019,2021-02-13,15
56.0,44.0,0.047,0.043,1.3,0.015,2021-02-13,16
63.0,52.0,0.039,0.071,1.2,0.016,2021-02-13,17
83.0,68.0,0.064,0.07,0.9,0.011,2021-02-13,18
78.0,63.0,0.087,0.033,0.8,0.007,2021-02-13,19
70.0,62.0,0.075,0.024,0.8,0.006,2021-02-13,20
73.0,63.0,0.058,0.029,0.9,0.007,2021-02-13,21
79.0,69.0,0.049,0.028,0.9,0.006,2021-02-13,22
81.0,64.0,0.042,0.031,1.0,0.007,2021-02-13,23
88.0,70.0,0.031,0.034,1.2,0.008,2021-02-14,0
89.0,77.0,0.026,0.034,1.3,0.008,2021-02-14,1
92.0,71.0,0.021,0.034,1.4,0.009,2021-02-14,2
86.0,68.0,0.016,0.037,1.2,0.008,2021-02-14,3
84.0,65.0,0.011,0.041,1.2,0.007,2021-02-14,4
95.0,68.0,0.007,0.049,1.5,0.009,2021-02-14,5
94.0,71.0,0.006,0.049,1.4,0.008,2021-02-14,6
101.0,73.0,0.002,0.054,1.4,0.008,2021-02-14,7
100.0,72.0,0.003,0.055,1.6,0.01,2021-02-14,8
107.0,68.0,0.004,0.058,1.5,0.012,2021-02-14,9
120.0,76.0,0.005,0.06,1.5,0.011,2021-02-14,10
107.0,70.0,0.011,0.056,1.3,0.018,2021-02-14,11
89.0,58.0,0.02,0.045,0.9,0.014,2021-02-14,12
78.0,46.0,0.029,0.037,0.7,0.015,2021-02-14,13
68.0,45.0,0.029,0.035,1.1,0.019,2021-02-14,14
69.0,48.0,0.016,0.049,0.8,0.016,2021-02-14,15
57.0,39.0,0.023,0.041,0.5,0.008,2021-02-14,16
54.0,35.0,0.023,0.039,0.7,0.009,2021-02-14,17
48.0,36.0,0.019,0.042,0.6,0.009,2021-02-14,18
49.0,40.0,0.02,0.034,0.6,0.008,2021-02-14,19
56.0,48.0,0.007,0.049,0.7,0.006,2021-02-14,20
59.0,52.0,0.007,0.044,0.9,0.005,2021-02-14,21
60.0,56.0,0.004,0.045,0.9,0.004,2021-02-14,22
91.0,90.0,0.005,0.047,1.2,0.003,2021-02-14,23
69.0,57.0,0.002,0.04,1.1,0.003,2021-02-15,0
83.0,78.0,0.004,0.039,1.3,0.002,2021-02-15,1
91.0,85.0,0.013,0.026,1.2,0.002,2021-02-15,2
83.0,80.0,0.018,,1.0,0.002,2021-02-15,3
61.0,56.0,0.024,,0.6,0.002,2021-02-15,4
44.0,41.0,0.028,0.013,0.4,0.002,2021-02-15,5
35.0,33.0,0.031,0.013,0.3,0.002,2021-02-15,6
37.0,27.0,0.036,0.014,0.2,0.002,2021-02-15,7
40.0,35.0,0.039,0.016,0.3,0.002,2021-02-15,8
45.0,34.0,0.041,0.017,0.3,0.002,2021-02-15,9
37.0,32.0,0.04,0.017,0.3,0.002,2021-02-15,10
25.0,21.0,0.037,0.018,0.3,0.002,2021-02-15,11
29.0,23.0,0.032,0.015,0.4,0.002,2021-02-15,12
32.0,29.0,0.029,0.011,0.4,0.002,2021-02-15,13
59.0,29.0,0.035,0.011,0.3,0.002,2021-02-15,14
58.0,26.0,0.036,0.011,0.2,0.002,2021-02-15,15
53.0,20.0,0.039,0.01,0.2,0.002,2021-02-15,16
63.0,17.0,0.041,0.01,0.2,0.002,2021-02-15,17
30.0,13.0,0.039,0.011,0.2,0.002,2021-02-15,18
25.0,13.0,0.041,0.008,0.2,0.002,2021-02-15,19
27.0,15.0,0.041,0.006,0.2,0.002,2021-02-15,20
27.0,16.0,0.041,0.006,0.2,0.002,2021-02-15,21
26.0,16.0,0.04,0.006,0.2,0.002,2021-02-15,22
24.0,16.0,0.042,0.005,0.2,0.002,2021-02-15,23
22.0,17.0,0.042,0.004,0.2,0.002,2021-02-16,0
17.0,14.0,0.042,0.004,0.2,0.002,2021-02-16,1
22.0,12.0,0.042,0.004,0.2,0.002,2021-02-16,2
21.0,14.0,0.042,0.004,0.2,0.002,2021-02-16,3
19.0,14.0,0.041,0.005,0.2,0.002,2021-02-16,4
18.0,14.0,0.039,0.006,0.2,0.002,2021-02-16,5
23.0,17.0,0.037,0.007,0.2,0.002,2021-02-16,6
16.0,16.0,0.035,0.01,0.2,0.002,2021-02-16,7
27.0,15.0,0.018,0.027,0.2,0.002,2021-02-16,8
25.0,16.0,0.021,0.026,0.2,0.002,2021-02-16,9
28.0,15.0,0.028,0.019,0.2,0.002,2021-02-16,10
33.0,18.0,0.027,0.022,0.3,0.003,2021-02-16,11
27.0,10.0,0.031,0.018,0.2,0.002,2021-02-16,12
,,0.039,0.008,0.2,0.002,2021-02-16,13
,,,,,,2021-02-16,14
,,,,,,2021-02-16,15
52.0,25.0,,,,,2021-02-16,16
60.0,30.0,0.025,0.029,0.3,0.002,2021-02-16,17
36.0,22.0,0.035,0.016,0.3,0.001,2021-02-16,18
26.0,16.0,0.037,0.013,0.3,0.001,2021-02-16,19
28.0,19.0,0.039,0.01,0.2,0.001,2021-02-16,20
28.0,16.0,0.038,0.008,0.2,0.001,2021-02-16,21
28.0,19.0,0.038,0.008,0.2,0.001,2021-02-16,22
23.0,20.0,0.039,0.007,0.2,0.001,2021-02-16,23
26.0,19.0,0.04,0.005,0.2,0.001,2021-02-17,0
24.0,18.0,0.04,0.004,0.2,0.001,2021-02-17,1
20.0,19.0,0.04,0.004,0.2,0.001,2021-02-17,2
21.0,11.0,0.041,0.004,0.2,0.001,2021-02-17,3
17.0,14.0,0.04,0.004,0.2,0.001,2021-02-17,4
21.0,14.0,0.04,0.004,0.2,0.001,2021-02-17,5
25.0,16.0,0.038,0.005,0.2,0.001,2021-02-17,6
28.0,16.0,0.033,0.009,0.2,0.001,2021-02-17,7
29.0,17.0,0.028,0.014,0.2,0.001,2021-02-17,8
33.0,18.0,0.026,0.016,0.2,0.002,2021-02-17,9
29.0,15.0,0.029,0.013,0.2,0.001,2021-02-17,10
42.0,15.0,0.031,0.011,0.2,0.002,2021-02-17,11
36.0,15.0,0.033,0.009,0.2,0.002,2021-02-17,12
35.0,10.0,0.036,0.006,0.2,0.001,2021-02-17,13
44.0,13.0,0.033,0.01,0.2,0.002,2021-02-17,14
47.0,14.0,0.033,0.011,0.2,0.002,2021-02-17,15
34.0,17.0,0.033,0.01,0.2,0.002,2021-02-17,16
35.0,19.0,0.032,0.01,0.2,0.002,2021-02-17,17
31.0,17.0,0.032,0.009,0.2,0.002,2021-02-17,18
27.0,17.0,0.034,0.007,0.2,0.001,2021-02-17,19
27.0,17.0,0.03,0.011,0.2,0.001,2021-02-17,20
21.0,18.0,0.031,0.008,0.2,0.001,2021-02-17,21
20.0,16.0,0.033,0.006,0.2,0.001,2021-02-17,22
15.0,13.0,0.035,0.005,0.2,0.001,2021-02-17,23
16.0,13.0,0.036,0.005,0.1,0.001,2021-02-18,0
18.0,11.0,0.037,0.004,0.1,0.001,2021-02-18,1
17.0,18.0,0.036,0.004,0.2,0.001,2021-02-18,2
25.0,14.0,0.036,0.004,0.2,0.001,2021-02-18,3
24.0,18.0,0.035,0.004,0.2,0.001,2021-02-18,4
26.0,19.0,0.035,0.005,0.2,0.001,2021-02-18,5
29.0,21.0,0.033,0.006,0.2,0.001,2021-02-18,6
28.0,21.0,0.03,0.01,0.2,0.001,2021-02-18,7
28.0,18.0,0.03,0.011,0.2,0.001,2021-02-18,8
43.0,19.0,0.029,0.013,0.2,0.001,2021-02-18,9
41.0,16.0,0.03,0.012,0.2,0.001,2021-02-18,10
45.0,17.0,0.033,0.01,0.2,0.002,2021-02-18,11
53.0,17.0,0.035,0.01,0.2,0.001,2021-02-18,12
40.0,18.0,0.038,0.007,0.2,0.001,2021-02-18,13
47.0,17.0,0.035,0.012,0.2,0.001,2021-02-18,14
42.0,16.0,0.035,0.013,0.2,0.001,2021-02-18,15
42.0,20.0,0.034,0.014,0.2,0.001,2021-02-18,16
45.0,17.0,0.035,0.014,0.2,0.001,2021-02-18,17
35.0,18.0,0.037,0.012,0.2,0.001,2021-02-18,18
37.0,17.0,0.039,0.008,0.2,0.001,2021-02-18,19
34.0,20.0,0.038,0.008,0.2,0.001,2021-02-18,20
28.0,19.0,0.037,0.009,0.2,0.001,2021-02-18,21
31.0,17.0,0.039,0.007,0.2,0.001,2021-02-18,22
29.0,19.0,0.039,0.007,0.2,0.001,2021-02-18,23
23.0,18.0,0.039,0.006,0.2,0.001,2021-02-19,0
28.0,17.0,0.041,0.004,0.2,0.001,2021-02-19,1
28.0,20.0,0.042,0.004,0.2,0.001,2021-02-19,2
25.0,22.0,0.042,0.004,0.2,0.001,2021-02-19,3
29.0,17.0,0.042,0.004,0.2,0.001,2021-02-19,4
29.0,16.0,0.04,0.005,0.2,0.001,2021-02-19,5
24.0,16.0,0.038,0.008,0.2,0.001,2021-02-19,6
23.0,19.0,0.036,0.009,0.2,0.001,2021-02-19,7
32.0,12.0,0.031,0.016,0.2,0.001,2021-02-19,8
31.0,10.0,0.032,0.015,0.2,0.001,2021-02-19,9
28.0,17.0,0.035,0.013,0.2,0.002,2021-02-19,10
38.0,20.0,0.037,0.015,0.2,0.002,2021-02-19,11
55.0,31.0,0.041,0.017,0.3,0.003,2021-02-19,12
45.0,29.0,0.045,0.014,0.3,0.003,2021-02-19,13
45.0,25.0,0.047,0.014,0.3,0.003,2021-02-19,14
37.0,21.0,0.045,0.017,0.3,0.003,2021-02-19,15
36.0,26.0,0.047,0.019,0.3,0.002,2021-02-19,16
46.0,27.0,0.045,0.022,0.3,0.002,2021-02-19,17
47.0,29.0,0.045,0.021,0.3,0.002,2021-02-19,18
51.0,33.0,0.04,0.027,0.3,0.002,2021-02-19,19
54.0,34.0,0.037,0.03,0.4,0.002,2021-02-19,20
53.0,33.0,0.024,0.043,0.3,0.002,2021-02-19,21
42.0,28.0,0.045,0.019,0.3,0.002,2021-02-19,22
38.0,27.0,0.047,0.012,0.3,0.002,2021-02-19,23
38.0,30.0,0.048,0.013,0.3,0.002,2021-02-20,0
46.0,40.0,0.041,0.016,0.3,0.002,2021-02-20,1
40.0,24.0,0.043,0.013,0.3,0.002,2021-02-20,2
48.0,31.0,0.035,0.019,0.3,0.002,2021-02-20,3
45.0,33.0,0.03,0.016,0.3,0.001,2021-02-20,4
47.0,32.0,0.016,0.025,0.3,0.001,2021-02-20,5
41.0,25.0,0.014,0.028,0.3,0.001,2021-02-20,6
48.0,29.0,0.009,0.034,0.3,0.002,2021-02-20,7
64.0,44.0,0.004,0.039,0.4,0.003,2021-02-20,8
87.0,46.0,0.003,0.051,0.4,0.004,2021-02-20,9
81.0,47.0,0.005,0.059,0.4,0.004,2021-02-20,10
86.0,42.0,0.025,0.043,0.4,0.003,2021-02-20,11
82.0,40.0,0.045,0.023,0.4,0.002,2021-02-20,12
80.0,45.0,0.052,0.022,0.4,0.003,2021-02-20,13
82.0,48.0,0.05,0.025,0.4,0.003,2021-02-20,14
93.0,52.0,0.051,0.03,0.5,0.003,2021-02-20,15
94.0,52.0,0.057,0.027,0.5,0.003,2021-02-20,16
96.0,51.0,0.059,0.026,0.5,0.003,2021-02-20,17
99.0,53.0,0.062,0.021,0.5,0.003,2021-02-20,18
92.0,51.0,0.058,0.019,0.6,0.002,2021-02-20,19
88.0,57.0,0.052,0.021,0.6,0.002,2021-02-20,20
89.0,63.0,0.057,0.014,0.6,0.002,2021-02-20,21
89.0,61.0,0.055,0.013,0.6,0.002,2021-02-20,22
90.0,63.0,0.055,0.012,0.6,0.002,2021-02-20,23
93.0,64.0,0.047,0.015,0.6,0.002,2021-02-21,0
94.0,69.0,0.047,0.014,0.5,0.002,2021-02-21,1
92.0,65.0,0.046,0.015,0.5,0.002,2021-02-21,2
90.0,62.0,0.042,0.015,0.5,0.002,2021-02-21,3
92.0,67.0,0.037,0.02,0.5,0.002,2021-02-21,4
85.0,63.0,0.036,0.019,0.5,0.002,2021-02-21,5
83.0,58.0,0.03,0.022,0.5,0.002,2021-02-21,6
85.0,56.0,0.022,0.026,0.5,0.002,2021-02-21,7
80.0,57.0,0.015,0.034,0.5,0.002,2021-02-21,8
81.0,49.0,0.022,0.034,0.3,0.002,2021-02-21,9
65.0,38.0,0.039,0.02,0.2,0.002,2021-02-21,10
54.0,30.0,0.05,0.012,0.2,0.002,2021-02-21,11
54.0,30.0,0.054,0.011,0.2,0.002,2021-02-21,12
49.0,27.0,0.06,0.009,0.3,0.002,2021-02-21,13
48.0,27.0,0.052,0.019,0.3,0.002,2021-02-21,14
50.0,24.0,0.057,0.018,0.3,0.002,2021-02-21,15
45.0,22.0,0.062,0.011,0.3,0.002,2021-02-21,16
44.0,18.0,0.059,0.013,0.3,0.002,2021-02-21,17
48.0,24.0,0.057,0.016,0.4,0.002,2021-02-21,18
41.0,25.0,0.059,0.017,0.4,0.002,2021-02-21,19
41.0,26.0,0.059,0.013,0.4,0.002,2021-02-21,20
43.0,28.0,0.056,0.012,0.4,0.002,2021-02-21,21
46.0,30.0,0.05,0.016,0.3,0.002,2021-02-21,22
53.0,30.0,0.052,0.015,0.3,0.002,2021-02-21,23
46.0,28.0,0.053,0.011,0.4,0.002,2021-02-22,0
42.0,29.0,0.05,0.012,0.4,0.001,2021-02-22,1
39.0,27.0,0.048,0.012,0.4,0.002,2021-02-22,2
42.0,26.0,0.047,0.011,0.4,0.001,2021-02-22,3
36.0,23.0,0.045,0.011,0.3,0.001,2021-02-22,4
40.0,24.0,0.034,0.016,0.4,0.001,2021-02-22,5
36.0,23.0,0.035,0.021,0.4,0.001,2021-02-22,6
40.0,25.0,0.019,0.036,0.4,0.001,2021-02-22,7
46.0,27.0,0.007,0.045,0.4,0.002,2021-02-22,8
42.0,31.0,0.016,0.043,0.4,0.002,2021-02-22,9
32.0,26.0,0.032,0.029,0.3,0.002,2021-02-22,10
49.0,33.0,0.035,0.026,0.3,0.002,2021-02-22,11
43.0,28.0,0.044,0.022,0.4,0.002,2021-02-22,12
43.0,28.0,0.053,0.016,0.4,0.002,2021-02-22,13
57.0,32.0,0.045,0.029,0.4,0.002,2021-02-22,14
76.0,37.0,0.039,0.039,0.5,0.002,2021-02-22,15
91.0,49.0,0.059,0.026,0.5,0.003,2021-02-22,16
166.0,47.0,0.053,0.02,0.4,0.002,2021-02-22,17
117.0,36.0,0.047,0.02,0.4,0.002,2021-02-22,18
87.0,38.0,0.053,0.014,0.4,0.002,2021-02-22,19
52.0,21.0,0.048,0.011,0.3,0.002,2021-02-22,20
53.0,29.0,0.048,0.008,0.4,0.002,2021-02-22,21
53.0,32.0,0.048,0.008,0.4,0.002,2021-02-22,22
56.0,44.0,0.046,0.009,0.4,0.002,2021-02-22,23
53.0,37.0,0.046,0.007,0.4,0.002,2021-02-23,0
34.0,20.0,0.046,0.005,0.3,0.001,2021-02-23,1
35.0,19.0,0.043,0.006,0.3,0.002,2021-02-23,2
36.0,21.0,0.042,0.005,0.2,0.001,2021-02-23,3
30.0,8.0,0.041,0.008,0.2,0.001,2021-02-23,4
26.0,14.0,0.042,0.007,0.2,0.001,2021-02-23,5
22.0,14.0,0.038,0.009,0.2,0.002,2021-02-23,6
25.0,17.0,0.022,0.024,0.2,0.002,2021-02-23,7
36.0,15.0,0.013,0.035,0.2,0.002,2021-02-23,8
53.0,26.0,0.007,0.046,0.2,0.003,2021-02-23,9
36.0,12.0,0.024,0.027,0.2,0.002,2021-02-23,10
36.0,13.0,0.029,0.022,0.2,0.002,2021-02-23,11
31.0,11.0,0.034,0.017,0.2,0.002,2021-02-23,12
23.0,10.0,0.039,0.012,0.2,0.002,2021-02-23,13
40.0,15.0,0.031,0.022,0.2,0.002,2021-02-23,14
24.0,11.0,0.037,0.017,0.2,0.002,2021-02-23,15
25.0,10.0,0.034,0.02,0.2,0.002,2021-02-23,16
29.0,9.0,0.035,0.02,0.3,0.002,2021-02-23,17
29.0,15.0,0.032,0.022,0.3,0.002,2021-02-23,18
35.0,14.0,0.032,0.02,0.3,0.002,2021-02-23,19
39.0,19.0,0.029,0.022,0.2,0.002,2021-02-23,20
32.0,20.0,0.034,0.016,0.2,0.002,2021-02-23,21
35.0,17.0,0.024,0.022,0.2,0.002,2021-02-23,22
36.0,18.0,0.014,0.028,0.2,0.002,2021-02-23,23
36.0,21.0,0.009,0.029,0.2,0.002,2021-02-24,0
33.0,15.0,0.013,0.026,0.2,0.002,2021-02-24,1
33.0,18.0,0.012,0.026,0.2,0.002,2021-02-24,2
37.0,19.0,0.013,0.024,0.2,0.002,2021-02-24,3
32.0,20.0,0.009,0.026,0.2,0.002,2021-02-24,4
32.0,20.0,0.008,0.027,0.2,0.002,2021-02-24,5
31.0,19.0,0.005,0.034,0.2,0.002,2021-02-24,6
42.0,22.0,0.003,0.037,0.2,0.002,2021-02-24,7
45.0,27.0,0.003,0.042,0.2,0.003,2021-02-24,8
59.0,25.0,0.004,0.045,0.3,0.004,2021-02-24,9
31.0,17.0,0.025,0.02,0.2,0.002,2021-02-24,10
25.0,15.0,0.036,0.011,0.2,0.002,2021-02-24,11
30.0,16.0,0.032,0.015,0.2,0.002,2021-02-24,12
25.0,15.0,0.033,0.013,0.2,0.002,2021-02-24,13
24.0,15.0,0.034,0.015,0.2,0.002,2021-02-24,14
39.0,16.0,0.014,0.037,0.3,0.008,2021-02-24,15
44.0,23.0,0.016,0.035,0.5,0.014,2021-02-24,16
21.0,15.0,0.02,0.034,0.4,0.006,2021-02-24,17
23.0,16.0,0.013,0.042,0.2,0.005,2021-02-24,18
28.0,18.0,0.016,0.036,0.2,0.007,2021-02-24,19
51.0,22.0,0.005,0.045,0.3,0.008,2021-02-24,20
52.0,22.0,0.005,0.042,0.4,0.007,2021-02-24,21
42.0,19.0,0.01,0.035,0.3,0.005,2021-02-24,22
35.0,20.0,0.008,0.034,0.4,0.004,2021-02-24,23
33.0,19.0,0.011,0.03,0.4,0.003,2021-02-25,0
33.0,22.0,0.02,0.022,0.3,0.003,2021-02-25,1
33.0,24.0,0.016,0.024,0.3,0.003,2021-02-25,2
40.0,25.0,0.005,0.033,0.4,0.003,2021-02-25,3
39.0,27.0,0.003,0.033,0.4,0.002,2021-02-25,4
36.0,25.0,0.006,0.032,0.4,0.002,2021-02-25,5
35.0,26.0,0.003,0.035,0.4,0.003,2021-02-25,6
41.0,23.0,0.003,0.039,0.3,0.002,2021-02-25,7
40.0,27.0,0.002,0.045,0.3,0.003,2021-02-25,8
44.0,25.0,0.008,0.038,0.2,0.003,2021-02-25,9
73.0,33.0,0.003,0.043,0.4,0.004,2021-02-25,10
,,0.003,0.05,0.4,0.005,2021-02-25,11
,,,,,,2021-02-25,12
,,,,,,2021-02-25,13
,,,,,,2021-02-25,14
,,,,,,2021-02-25,15
44.0,28.0,,,,,2021-02-25,16
38.0,24.0,0.011,0.037,0.3,0.002,2021-02-25,17
30.0,23.0,0.029,0.019,0.3,0.001,2021-02-25,18
27.0,21.0,0.034,0.014,0.3,0.001,2021-02-25,19
21.0,14.0,0.038,0.01,0.3,0.001,2021-02-25,20
26.0,19.0,0.032,0.018,0.3,0.001,2021-02-25,21
36.0,27.0,0.032,0.016,0.3,0.001,2021-02-25,22
41.0,34.0,0.034,0.011,0.3,0.001,2021-02-25,23
32.0,27.0,0.037,0.008,0.3,0.001,2021-02-26,0
26.0,20.0,0.041,0.005,0.3,0.001,2021-02-26,1
27.0,21.0,0.044,0.004,0.3,0.001,2021-02-26,2
25.0,24.0,0.045,0.004,0.2,0.001,2021-02-26,3
28.0,21.0,0.044,0.004,0.3,0.001,2021-02-26,4
24.0,17.0,0.042,0.005,0.3,0.001,2021-02-26,5
27.0,21.0,0.04,0.008,0.3,0.001,2021-02-26,6
28.0,21.0,0.039,0.01,0.3,0.001,2021-02-26,7
27.0,19.0,0.034,0.013,0.3,0.001,2021-02-26,8
20.0,23.0,0.036,0.012,0.3,0.001,2021-02-26,9
31.0,23.0,0.036,0.011,0.3,0.001,2021-02-26,10
29.0,22.0,0.039,0.009,0.3,0.001,2021-02-26,11
27.0,19.0,0.041,0.007,0.3,0.001,2021-02-26,12
27.0,18.0,0.039,0.009,0.3,0.001,2021-02-26,13
37.0,26.0,0.035,0.015,0.3,0.001,2021-02-26,14
35.0,22.0,0.039,0.014,0.3,0.002,2021-02-26,15
33.0,17.0,0.045,0.009,0.2,0.002,2021-02-26,16
30.0,19.0,0.042,0.01,0.2,0.003,2021-02-26,17
34.0,18.0,0.045,0.007,0.2,0.002,2021-02-26,18
27.0,14.0,0.043,0.007,0.2,0.002,2021-02-26,19
25.0,15.0,0.038,0.011,0.2,0.002,2021-02-26,20
26.0,10.0,0.04,0.009,0.1,0.002,2021-02-26,21
23.0,13.0,0.044,0.005,0.2,0.002,2021-02-26,22
27.0,14.0,0.046,0.003,0.2,0.002,2021-02-26,23
24.0,15.0,0.045,0.003,0.2,0.001,2021-02-27,0
24.0,21.0,0.047,0.002,0.2,0.001,2021-02-27,1
20.0,7.0,0.046,0.002,0.3,0.001,2021-02-27,2
25.0,15.0,0.046,0.002,0.3,0.001,2021-02-27,3
27.0,16.0,0.045,0.002,0.3,0.001,2021-02-27,4
21.0,14.0,0.045,0.003,0.3,0.001,2021-02-27,5
27.0,13.0,0.044,0.004,0.3,0.001,2021-02-27,6
24.0,17.0,0.042,0.005,0.3,0.001,2021-02-27,7
22.0,16.0,0.041,0.006,0.3,0.001,2021-02-27,8
29.0,17.0,0.041,0.007,0.3,0.001,2021-02-27,9
28.0,12.0,0.043,0.006,0.3,0.001,2021-02-27,10
32.0,20.0,0.043,0.007,0.4,0.002,2021-02-27,11
33.0,17.0,0.041,0.01,0.4,0.003,2021-02-27,12
38.0,17.0,0.038,0.016,0.7,0.006,2021-02-27,13
35.0,18.0,0.038,0.016,0.6,0.005,2021-02-27,14
32.0,21.0,0.039,0.014,0.4,0.003,2021-02-27,15
31.0,20.0,0.036,0.018,0.3,0.003,2021-02-27,16
32.0,18.0,0.039,0.014,0.3,0.002,2021-02-27,17
28.0,18.0,0.038,0.016,0.3,0.002,2021-02-27,18
31.0,24.0,0.03,0.022,0.3,0.003,2021-02-27,19
31.0,16.0,0.028,0.022,0.6,0.005,2021-02-27,20
25.0,15.0,0.04,0.007,0.3,0.003,2021-02-27,21
23.0,14.0,0.041,0.004,0.3,0.001,2021-02-27,22
26.0,21.0,0.04,0.004,0.3,0.001,2021-02-27,23
28.0,19.0,0.043,0.002,0.3,0.001,2021-02-28,0
24.0,17.0,0.044,0.001,0.3,0.001,2021-02-28,1
22.0,11.0,0.045,0.001,0.2,0.001,2021-02-28,2
18.0,16.0,0.045,0.001,0.2,0.001,2021-02-28,3
19.0,14.0,0.046,0.0,0.2,0.001,2021-02-28,4
21.0,14.0,0.046,0.0,0.2,0.001,2021-02-28,5
20.0,16.0,0.046,0.001,0.2,0.001,2021-02-28,6
23.0,14.0,0.044,0.002,0.2,0.001,2021-02-28,7
22.0,13.0,0.045,0.002,0.2,0.001,2021-02-28,8
22.0,14.0,0.044,0.003,0.2,0.001,2021-02-28,9
20.0,9.0,0.045,0.003,0.2,0.001,2021-02-28,10
25.0,10.0,0.046,0.002,0.2,0.002,2021-02-28,11
21.0,10.0,0.044,0.005,0.3,0.002,2021-02-28,12
23.0,14.0,0.041,0.008,0.2,0.002,2021-02-28,13
26.0,14.0,0.046,0.002,0.2,0.002,2021-02-28,14
21.0,9.0,0.047,0.002,0.2,0.001,2021-02-28,15
24.0,11.0,0.045,0.003,0.2,0.001,2021-02-28,16
24.0,15.0,0.042,0.006,0.2,0.001,2021-02-28,17
20.0,15.0,0.038,0.007,0.2,0.001,2021-02-28,18
20.0,13.0,0.032,0.011,0.2,0.002,2021-02-28,19
19.0,16.0,0.034,0.008,0.2,0.002,2021-02-28,20
20.0,20.0,0.036,0.005,0.2,0.001,2021-02-28,21
19.0,17.0,0.035,0.007,0.2,0.002,2021-02-28,22
20.0,20.0,0.031,0.012,0.2,0.002,2021-02-28,23
23.0,14.0,0.035,0.006,0.2,0.002,2021-03-01,0
24.0,20.0,0.032,0.007,0.2,0.002,2021-03-01,1
27.0,17.0,0.031,0.008,0.3,0.002,2021-03-01,2
36.0,18.0,0.016,0.023,0.4,0.003,2021-03-01,3
27.0,20.0,0.028,0.004,0.3,0.002,2021-03-01,4
27.0,17.0,0.024,0.008,0.3,0.002,2021-03-01,5
42.0,24.0,0.02,0.014,0.3,0.003,2021-03-01,6
32.0,19.0,0.013,0.019,0.3,0.003,2021-03-01,7
41.0,25.0,0.005,0.029,0.4,0.004,2021-03-01,8
29.0,20.0,0.006,0.029,0.5,0.003,2021-03-01,9
27.0,21.0,0.005,0.035,0.7,0.004,2021-03-01,10
26.0,18.0,0.013,0.029,0.4,0.004,2021-03-01,11
17.0,12.0,0.024,0.021,0.3,0.004,2021-03-01,12
20.0,15.0,0.028,0.022,0.3,0.003,2021-03-01,13
28.0,13.0,0.031,0.022,0.2,0.003,2021-03-01,14
30.0,16.0,0.032,0.021,0.2,0.002,2021-03-01,15
28.0,15.0,0.031,0.021,0.3,0.003,2021-03-01,16
25.0,10.0,0.03,0.021,0.3,0.003,2021-03-01,17
11.0,10.0,0.036,0.013,0.3,0.002,2021-03-01,18
8.0,8.0,0.035,0.011,0.3,0.002,2021-03-01,19
9.0,5.0,0.038,0.004,0.3,0.001,2021-03-01,20
8.0,5.0,0.034,0.006,0.3,0.001,2021-03-01,21
6.0,4.0,0.032,0.005,0.3,0.001,2021-03-01,22
4.0,7.0,0.028,0.007,0.4,0.001,2021-03-01,23
7.0,12.0,0.027,0.006,0.3,0.001,2021-03-02,0
9.0,14.0,0.025,0.006,0.3,0.001,2021-03-02,1
8.0,10.0,0.028,0.005,0.3,0.001,2021-03-02,2
7.0,9.0,0.03,0.003,0.3,0.001,2021-03-02,3
14.0,16.0,0.029,0.003,0.3,0.001,2021-03-02,4
11.0,17.0,0.03,0.003,0.3,0.001,2021-03-02,5
11.0,10.0,0.034,0.002,0.2,0.001,2021-03-02,6
13.0,10.0,0.032,0.005,0.2,0.001,2021-03-02,7
14.0,10.0,0.032,0.006,0.2,0.001,2021-03-02,8
14.0,14.0,0.025,0.014,0.2,0.001,2021-03-02,9
18.0,13.0,0.019,0.023,0.3,0.002,2021-03-02,10
15.0,11.0,0.029,0.015,0.2,0.002,2021-03-02,11
21.0,13.0,0.033,0.012,0.2,0.002,2021-03-02,12
12.0,11.0,0.039,0.006,0.2,0.001,2021-03-02,13
19.0,10.0,0.036,0.01,0.2,0.001,2021-03-02,14
19.0,12.0,0.037,0.012,0.2,0.001,2021-03-02,15
25.0,10.0,0.037,0.012,0.3,0.001,2021-03-02,16
18.0,12.0,0.038,0.011,0.3,0.001,2021-03-02,17
17.0,12.0,0.034,0.015,0.3,0.002,2021-03-02,18
15.0,11.0,0.038,0.006,0.3,0.002,2021-03-02,19
18.0,13.0,0.034,0.009,0.3,0.002,2021-03-02,20
17.0,16.0,0.033,0.009,0.3,0.001,2021-03-02,21
17.0,14.0,0.034,0.008,0.2,0.001,2021-03-02,22
19.0,13.0,0.033,0.007,0.2,0.001,2021-03-02,23
17.0,17.0,0.03,0.007,0.3,0.001,2021-03-03,0
15.0,18.0,0.031,0.005,0.2,0.001,2021-03-03,1
18.0,17.0,0.032,0.004,0.2,0.001,2021-03-03,2
19.0,15.0,0.033,0.004,0.2,0.001,2021-03-03,3
17.0,17.0,0.026,0.008,0.2,0.001,2021-03-03,4
