날짜,시간대,차량진입횟수,체류시간
2021-05-22,20,7,0 days 00:34:15.857142857
2021-05-22,21,1,0 days 00:08:17
2021-05-22,22,6,0 days 00:17:23
2021-05-23,0,1,0 days 00:54:20
2021-05-23,7,20,0 days 00:34:03.800000
2021-05-23,8,36,0 days 00:38:42.388888888
2021-05-23,9,41,0 days 00:36:44.121951219
2021-05-23,10,23,0 days 00:26:15.391304347
2021-05-23,11,12,0 days 00:58:13.833333333
2021-05-23,12,10,0 days 00:39:18.800000
2021-05-23,13,50,0 days 00:22:44.260000
2021-05-23,14,9,0 days 00:28:20.444444444
2021-05-23,15,10,0 days 00:27:34.600000
2021-05-23,16,6,0 days 00:24:56
2021-05-23,17,8,0 days 00:27:46.375000
2021-05-23,18,7,0 days 00:16:11.714285714
2021-05-23,21,2,0 days 00:34:59.500000
2021-05-24,3,1,0 days 00:30:54
2021-05-24,5,2,0 days 00:14:11
2021-05-24,6,1,0 days 00:44:18
2021-05-24,7,35,0 days 00:32:35.657142857
2021-05-24,8,225,0 days 00:41:43.386666666
2021-05-24,9,449,0 days 00:36:30.113585746
2021-05-24,10,499,0 days 00:37:52.240480961
2021-05-24,11,467,0 days 00:57:54.563169164
2021-05-24,12,132,0 days 00:36:47.772727272
2021-05-24,13,560,0 days 00:39:07.237500
2021-05-24,14,569,0 days 00:37:19.049209138
2021-05-24,15,584,0 days 00:40:45.758561643
2021-05-24,16,580,0 days 00:48:22.736206896
2021-05-24,17,419,0 days 00:54:59.429594272
2021-05-24,18,171,0 days 00:54:42.883040935
2021-05-24,19,207,0 days 00:35:35.777777777
2021-05-24,20,83,0 days 00:38:36.421686746
2021-05-24,21,71,0 days 00:27:45.436619718
2021-05-24,22,51,0 days 00:24:29.705882352
2021-05-24,23,8,0 days 00:54:10.125000
2021-05-25,0,7,0 days 00:31:45
2021-05-25,1,3,0 days 00:17:13
2021-05-25,2,1,0 days 01:18:03
2021-05-25,4,1,0 days 00:53:45
2021-05-25,6,3,0 days 00:19:27
2021-05-25,7,42,0 days 00:33:31.333333333
2021-05-25,8,325,0 days 00:39:15.415384615
2021-05-25,9,459,0 days 00:36:07.849673202
2021-05-25,10,490,0 days 00:33:33.306122448
2021-05-25,11,478,0 days 00:54:46.539748953
2021-05-25,12,120,0 days 00:31:56.375000
2021-05-25,13,550,0 days 00:41:32.212727272
2021-05-25,14,530,0 days 00:47:25.794339622
2021-05-25,15,572,0 days 00:51:03.860139860
2021-05-25,16,527,0 days 00:56:37.766603415
2021-05-25,17,408,0 days 01:02:12.808823529
2021-05-25,18,213,0 days 01:03:51.032863849
2021-05-25,19,175,0 days 00:41:50.697142857
2021-05-25,20,124,0 days 00:36:46.895161290
2021-05-25,21,52,0 days 00:42:50.634615384
2021-05-25,22,28,0 days 00:36:14.464285714
2021-05-25,23,8,0 days 00:36:24.875000
2021-05-26,0,5,0 days 01:08:42
2021-05-26,1,8,0 days 00:38:20
2021-05-26,4,1,0 days 00:21:59
2021-05-26,6,4,0 days 00:42:49.500000
2021-05-26,7,63,0 days 00:27:05.682539682
2021-05-26,8,363,0 days 00:41:19.966942148
2021-05-26,9,379,0 days 00:38:53.153034300
2021-05-26,10,506,0 days 00:42:55.622529644
2021-05-26,11,459,0 days 00:53:13.376906318
2021-05-26,12,115,0 days 00:27:58.678260869
2021-05-26,13,515,0 days 00:36:53.184466019
2021-05-26,14,563,0 days 00:40:13.417406749
2021-05-26,15,522,0 days 00:41:02.808429118
2021-05-26,16,526,0 days 00:41:19.796577946
2021-05-26,17,377,0 days 00:42:48.228116710
2021-05-26,18,182,0 days 00:42:57.934065934
2021-05-26,19,160,0 days 00:34:02.937500
2021-05-26,20,83,0 days 00:34:30.313253012
2021-05-26,21,46,0 days 00:29:54.760869565
2021-05-26,22,25,0 days 00:39:27.200000
2021-05-26,23,15,0 days 00:36:04.933333333
2021-05-27,0,4,0 days 00:49:35.750000
2021-05-27,1,11,0 days 00:29:06.636363636
2021-05-27,2,1,0 days 00:19:57
2021-05-27,5,1,0 days 00:16:56
2021-05-27,6,4,0 days 00:27:56.250000
2021-05-27,7,37,0 days 00:26:51.324324324
2021-05-27,8,303,0 days 00:32:23.528052805
2021-05-27,9,430,0 days 00:32:26.493023255
2021-05-27,10,458,0 days 00:39:33.259825327
2021-05-27,11,492,0 days 00:57:23.644308943
2021-05-27,12,143,0 days 00:26:41.643356643
2021-05-27,13,521,0 days 00:41:15.600767754
2021-05-27,14,536,0 days 00:38:07.050373134
2021-05-27,15,558,0 days 00:41:57.657706093
2021-05-27,16,489,0 days 00:44:02.699386503
2021-05-27,17,334,0 days 00:41:05.053892215
2021-05-27,18,155,0 days 00:43:01.858064516
2021-05-27,19,196,0 days 00:27:55.520408163
2021-05-27,20,100,0 days 00:24:20.450000
2021-05-27,21,67,0 days 00:27:30.089552238
2021-05-27,22,22,0 days 00:24:03.727272727
2021-05-27,23,9,0 days 00:28:57.666666666
2021-05-28,0,4,0 days 02:01:43
2021-05-28,1,6,0 days 00:24:41.666666666
2021-05-28,3,2,0 days 00:38:46
2021-05-28,4,2,0 days 00:44:31
2021-05-28,6,1,0 days 00:54:24
2021-05-28,7,54,0 days 00:34:40.462962962
2021-05-28,8,300,0 days 00:48:10.370000
2021-05-28,9,361,0 days 00:44:44.601108033
2021-05-28,10,495,0 days 00:42:47.169696969
2021-05-28,11,436,0 days 01:07:34.667431192
2021-05-28,12,103,0 days 00:39:45.825242718
2021-05-28,13,501,0 days 00:47:25.355289421
2021-05-28,14,517,0 days 00:44:51.268858800
2021-05-28,15,492,0 days 00:49:10.207317073
2021-05-28,16,482,0 days 00:48:15.786307053
2021-05-28,17,358,0 days 00:57:01.787709497
2021-05-28,18,173,0 days 00:59:56.988439306
2021-05-28,19,167,0 days 00:38:42.005988023
2021-05-28,20,92,0 days 00:37:48.260869565
2021-05-28,21,45,0 days 00:42:00.733333333
2021-05-28,22,28,0 days 00:27:57.535714285
2021-05-28,23,13,0 days 00:27:12.076923076
2021-05-29,0,5,0 days 00:15:16.200000
2021-05-29,1,7,0 days 00:30:05.285714285
2021-05-29,6,7,0 days 00:32:12.142857142
2021-05-29,7,60,0 days 00:37:26.333333333
2021-05-29,8,167,0 days 00:46:06.293413173
2021-05-29,9,238,0 days 00:40:18.840336134
2021-05-29,10,251,0 days 00:44:19.693227091
2021-05-29,11,202,0 days 00:49:49.950495049
2021-05-29,12,42,0 days 00:32:51.071428571
2021-05-29,13,219,0 days 00:30:30.200913242
2021-05-29,14,176,0 days 00:21:09.698863636
2021-05-29,15,124,0 days 00:19:29.669354838
2021-05-29,16,49,0 days 00:25:38.571428571
2021-05-29,17,22,0 days 00:31:25.500000
2021-05-29,18,8,0 days 00:36:04.750000
2021-05-29,19,5,0 days 00:21:50.600000
2021-05-29,20,2,0 days 00:14:57.500000
2021-05-29,21,2,0 days 00:42:30.500000
2021-05-29,23,1,0 days 01:44:57
2021-05-30,7,4,0 days 00:08:46
2021-05-30,8,10,0 days 00:22:16.100000
2021-05-30,9,4,0 days 00:23:30.500000
2021-05-30,10,17,0 days 00:19:15.529411764
2021-05-30,11,6,0 days 00:30:47.666666666
2021-05-30,12,9,0 days 00:36:40.333333333
2021-05-30,13,12,0 days 00:21:15.666666666
2021-05-30,14,16,0 days 00:23:48.937500
2021-05-30,15,5,0 days 00:16:07.800000
2021-05-30,17,2,0 days 00:42:00.500000
2021-05-30,20,2,0 days 00:41:55.500000
2021-05-30,21,1,0 days 00:27:56
2021-05-30,22,2,0 days 00:09:45
2021-05-31,5,3,0 days 00:48:21.666666666
2021-05-31,7,43,0 days 00:30:06.465116279
2021-05-31,8,262,0 days 00:39:34.496183206
2021-05-31,9,380,0 days 00:36:05.960526315
2021-05-31,10,437,0 days 00:37:39.183066361
2021-05-31,11,377,0 days 00:50:53.474801061
2021-05-31,12,121,0 days 00:37:59.413223140
2021-05-31,13,559,0 days 00:41:30.322003577
2021-05-31,14,471,0 days 00:39:01.535031847
2021-05-31,15,493,0 days 00:38:29.436105476
2021-05-31,16,518,0 days 00:41:34.413127413
2021-05-31,17,336,0 days 00:40:13.994047619
2021-05-31,18,183,0 days 00:38:42.098360655
2021-05-31,19,192,0 days 00:30:01.140625
2021-05-31,20,156,0 days 00:26:36.583333333
2021-05-31,21,63,0 days 00:33:56.174603174
2021-05-31,22,23,0 days 00:25:06.869565217
2021-05-31,23,9,0 days 00:25:44.444444444
2021-06-01,1,1,0 days 00:10:56
2021-06-01,6,5,0 days 00:45:37.800000
2021-06-01,7,45,0 days 00:36:35.711111111
2021-06-01,8,241,0 days 00:41:13.858921161
2021-06-01,9,365,0 days 00:30:12.550684931
2021-06-01,10,482,0 days 00:35:33.101659751
2021-06-01,11,397,0 days 00:44:30.088161209
2021-06-01,12,123,0 days 00:29:18.235772357
2021-06-01,13,519,0 days 00:33:48.468208092
2021-06-01,14,474,0 days 00:33:28.430379746
2021-06-01,15,540,0 days 00:40:44.007407407
2021-06-01,16,389,0 days 00:37:40.886889460
2021-06-01,17,301,0 days 00:32:48.322259136
2021-06-01,18,137,0 days 00:35:21.255474452
2021-06-01,19,134,0 days 00:26:02.738805970
2021-06-01,20,81,0 days 00:28:07.950617283
2021-06-01,21,33,0 days 00:27:28.575757575
2021-06-01,22,19,0 days 00:27:10.947368421
2021-06-01,23,7,0 days 00:30:59.857142857
2021-06-02,0,5,0 days 00:28:03.800000
2021-06-02,1,8,0 days 00:23:14.250000
2021-06-02,2,1,0 days 00:19:54
2021-06-02,5,1,0 days 00:48:53
2021-06-02,6,6,0 days 00:50:31.500000
2021-06-02,7,46,0 days 00:36:57.673913043
2021-06-02,8,278,0 days 00:40:38.208633093
2021-06-02,9,406,0 days 00:35:00.788177339
2021-06-02,10,443,0 days 00:36:12.498871331
2021-06-02,11,400,0 days 00:53:54.180000
2021-06-02,12,136,0 days 00:37:44.691176470
2021-06-02,13,499,0 days 00:43:14.755511022
2021-06-02,14,526,0 days 00:38:25.349809885
2021-06-02,15,444,0 days 00:47:37.394144144
2021-06-02,16,471,0 days 00:41:41.445859872
2021-06-02,17,312,0 days 00:36:28.375000
2021-06-02,18,124,0 days 00:39:23.612903225
2021-06-02,19,130,0 days 00:31:14.553846153
2021-06-02,20,97,0 days 00:28:27.113402061
2021-06-02,21,46,0 days 00:36:46.673913043
2021-06-02,22,22,0 days 00:38:45.500000
2021-06-02,23,4,0 days 00:24:09.250000
2021-06-03,1,2,0 days 00:32:56
2021-06-03,2,3,0 days 00:29:42.666666666
2021-06-03,3,5,0 days 01:11:45
2021-06-03,5,2,0 days 00:19:26
2021-06-03,6,3,0 days 00:46:26
2021-06-03,7,42,0 days 00:34:23.738095238
2021-06-03,8,290,0 days 00:44:38.144827586
2021-06-03,9,409,0 days 00:44:02.731051344
2021-06-03,10,419,0 days 00:39:52.496420047
2021-06-03,11,388,0 days 01:00:10.211340206
2021-06-03,12,116,0 days 00:41:06.956896551
2021-06-03,13,590,0 days 00:43:25.137288135
2021-06-03,14,448,0 days 00:33:24.180803571
2021-06-03,15,578,0 days 00:39:34.351211072
2021-06-03,16,429,0 days 00:37:29.116550116
2021-06-03,17,303,0 days 00:30:15.023102310
2021-06-03,18,114,0 days 00:37:38.245614035
2021-06-03,19,98,0 days 00:30:16.183673469
2021-06-03,20,60,0 days 00:26:14.433333333
2021-06-03,21,21,0 days 00:35:17.047619047
2021-06-03,22,19,0 days 00:34:55.473684210
2021-06-03,23,4,0 days 00:47:12
2021-06-04,0,4,0 days 01:02:42.250000
2021-06-04,1,10,0 days 00:45:31.600000
2021-06-04,2,2,0 days 00:34:55
2021-06-04,4,2,0 days 00:36:09
2021-06-04,5,2,0 days 00:27:00.500000
2021-06-04,6,6,0 days 00:30:20.333333333
2021-06-04,7,57,0 days 00:40:38.315789473
2021-06-04,8,342,0 days 00:40:50.453216374
2021-06-04,9,468,0 days 00:38:24.993589743
2021-06-04,10,538,0 days 00:42:44.661710037
2021-06-04,11,447,0 days 00:53:40.076062639
2021-06-04,12,142,0 days 00:50:03.457746478
2021-06-04,13,559,0 days 00:44:07.889087656
2021-06-04,14,578,0 days 00:34:36.219723183
2021-06-04,15,600,0 days 00:45:01.565000
2021-06-04,16,530,0 days 00:39:26.415094339
2021-06-04,17,430,0 days 00:33:21.158139534
2021-06-04,18,157,0 days 00:39:29.089171974
2021-06-04,19,143,0 days 00:31:23.363636363
2021-06-04,20,81,0 days 00:30:48.197530864
2021-06-04,21,31,0 days 00:30:22.709677419
2021-06-04,22,12,0 days 00:23:35
2021-06-04,23,9,0 days 00:51:36.111111111
2021-06-05,1,1,0 days 00:20:52
2021-06-05,7,40,0 days 00:32:47.400000
2021-06-05,8,147,0 days 00:29:19.061224489
2021-06-05,9,174,0 days 00:35:42.574712643
2021-06-05,10,152,0 days 00:23:49.776315789
2021-06-05,11,220,0 days 00:48:43.745454545
2021-06-05,12,37,0 days 00:34:01.729729729
2021-06-05,13,184,0 days 00:26:22.663043478
2021-06-05,14,163,0 days 00:21:35.969325153
2021-06-05,15,80,0 days 00:28:33.787500
2021-06-05,16,69,0 days 00:26:06.028985507
2021-06-05,17,24,0 days 00:19:52.041666666
2021-06-05,18,16,0 days 00:26:49.062500
2021-06-05,19,4,0 days 00:14:45.500000
2021-06-05,20,3,0 days 00:14:39
2021-06-05,21,3,0 days 00:15:58.666666666
2021-06-06,8,1,0 days 00:28:00
2021-06-06,9,6,0 days 00:22:06.833333333
2021-06-06,10,1,0 days 00:35:12
2021-06-06,11,13,0 days 00:43:00.538461538
2021-06-06,12,2,0 days 00:25:35
2021-06-06,13,12,0 days 00:24:31.083333333
2021-06-06,14,5,0 days 00:11:33.800000
2021-06-06,15,3,0 days 00:23:12
2021-06-06,16,3,0 days 00:31:36
2021-06-06,20,2,0 days 00:21:11.500000
2021-06-07,6,1,0 days 00:08:14
2021-06-07,7,35,0 days 00:27:24.628571428
2021-06-07,8,260,0 days 00:35:34.842307692
2021-06-07,9,419,0 days 00:35:53.687350835
2021-06-07,10,539,0 days 00:41:18.964749536
2021-06-07,11,460,0 days 00:56:18.600000
2021-06-07,12,135,0 days 00:38:08.400000
2021-06-07,13,566,0 days 00:38:38.015901060
2021-06-07,14,529,0 days 00:40:09.024574669
2021-06-07,15,603,0 days 00:49:16.950248756
2021-06-07,16,505,0 days 00:48:10.217821782
2021-06-07,17,367,0 days 00:39:00.547683923
2021-06-07,18,207,0 days 00:43:16.642512077
2021-06-07,19,155,0 days 00:31:58.400000
2021-06-07,20,83,0 days 00:28:18.843373493
2021-06-07,21,64,0 days 00:26:32.312500
2021-06-07,22,16,0 days 00:31:53.437500
2021-06-07,23,3,0 days 00:17:07.333333333
2021-06-08,0,1,0 days 00:52:13
2021-06-08,1,2,0 days 00:38:09.500000
2021-06-08,2,1,0 days 00:50:00
2021-06-08,4,1,0 days 00:26:56
2021-06-08,5,1,0 days 00:18:14
2021-06-08,6,3,0 days 00:20:51.666666666
2021-06-08,7,49,0 days 00:34:01.551020408
2021-06-08,8,281,0 days 00:32:10.270462633
2021-06-08,9,513,0 days 00:34:14.538011695
2021-06-08,10,535,0 days 00:28:52.906542056
2021-06-08,11,505,0 days 00:38:52.463366336
2021-06-08,12,141,0 days 00:35:57.297872340
2021-06-08,13,653,0 days 00:38:18.637059724
2021-06-08,14,633,0 days 00:40:53.229067930
2021-06-08,15,541,0 days 00:44:04.713493530
2021-06-08,16,526,0 days 00:42:55.019011406
2021-06-08,17,366,0 days 00:45:05.379781420
2021-06-08,18,151,0 days 00:39:37.298013245
2021-06-08,19,188,0 days 00:39:06.202127659
2021-06-08,20,86,0 days 00:26:26.023255813
2021-06-08,21,52,0 days 00:24:44.980769230
2021-06-08,22,21,0 days 00:24:03.142857142
2021-06-08,23,4,0 days 00:21:55.750000
2021-06-09,2,1,0 days 00:22:36
2021-06-09,5,2,0 days 00:14:20
2021-06-09,6,6,0 days 00:24:09.166666666
2021-06-09,7,47,0 days 00:37:01.297872340
2021-06-09,8,314,0 days 00:39:24.248407643
2021-06-09,9,454,0 days 00:27:44.209251101
2021-06-09,10,576,0 days 00:34:11.421875
2021-06-09,11,394,0 days 00:48:25.058375634
2021-06-09,12,163,0 days 00:26:22.742331288
2021-06-09,13,550,0 days 00:38:49.232727272
2021-06-09,14,567,0 days 00:32:33.679012345
2021-06-09,15,601,0 days 00:38:32.384359400
2021-06-09,16,580,0 days 00:37:27.048275862
2021-06-09,17,407,0 days 00:36:28.343980343
2021-06-09,18,198,0 days 00:36:11.282828282
2021-06-09,19,165,0 days 00:30:22.096969696
2021-06-09,20,86,0 days 00:26:40.279069767
2021-06-09,21,50,0 days 00:24:05.360000
2021-06-09,22,18,0 days 00:28:36.888888888
2021-06-09,23,7,0 days 01:23:45.714285714
2021-06-10,1,1,0 days 00:31:22
2021-06-10,6,2,0 days 00:26:31.500000
2021-06-10,7,75,0 days 00:58:08.733333333
2021-06-10,8,342,0 days 00:42:46.070175438
2021-06-10,9,376,0 days 00:36:22.313829787
2021-06-10,10,507,0 days 00:29:59.120315581
2021-06-10,11,500,0 days 00:41:09.930000
2021-06-10,12,144,0 days 00:39:58.034722222
2021-06-10,13,632,0 days 00:37:08.813291139
2021-06-10,14,593,0 days 00:36:41.753794266
2021-06-10,15,615,0 days 00:42:08.881300813
2021-06-10,16,579,0 days 00:44:41.763385146
2021-06-10,17,399,0 days 00:36:41.215538847
2021-06-10,18,136,0 days 00:39:48.970588235
2021-06-10,19,152,0 days 00:28:18.756578947
2021-06-10,20,68,0 days 00:25:58.955882352
2021-06-10,21,27,0 days 00:28:46.370370370
2021-06-10,22,10,0 days 00:23:42.600000
2021-06-10,23,3,0 days 00:23:27
2021-06-11,3,2,0 days 00:15:28.500000
2021-06-11,6,2,0 days 00:23:08.500000
2021-06-11,7,83,0 days 00:34:52.710843373
2021-06-11,8,299,0 days 00:41:53.010033444
2021-06-11,9,458,0 days 00:38:39.995633187
2021-06-11,10,572,0 days 00:37:54.396853146
2021-06-11,11,526,0 days 00:54:26.800380228
2021-06-11,12,200,0 days 00:44:44.080000
2021-06-11,13,589,0 days 00:40:20.375212224
2021-06-11,14,598,0 days 00:35:48.227424749
2021-06-11,15,553,0 days 00:38:26.160940325
2021-06-11,16,575,0 days 00:37:08.638260869
2021-06-11,17,334,0 days 00:30:29.086826347
2021-06-11,18,156,0 days 00:33:26.243589743
2021-06-11,19,141,0 days 00:25:21.851063829
2021-06-11,20,69,0 days 00:22:55.536231884
2021-06-11,21,30,0 days 00:30:33.233333333
2021-06-11,22,16,0 days 00:22:14.687500
2021-06-11,23,2,0 days 00:18:46.500000
2021-06-12,4,3,0 days 00:27:19.666666666
2021-06-12,6,2,0 days 00:29:52
2021-06-12,7,37,0 days 00:32:18.243243243
2021-06-12,8,150,0 days 00:38:30.666666666
2021-06-12,9,201,0 days 00:42:41.815920398
2021-06-12,10,243,0 days 00:31:33.954732510
2021-06-12,11,222,0 days 00:34:49.202702702
2021-06-12,12,29,0 days 00:26:44.793103448
2021-06-12,13,168,0 days 00:21:58.494047619
2021-06-12,14,181,0 days 00:23:37.071823204
2021-06-12,15,99,0 days 00:25:46.787878787
2021-06-12,16,73,0 days 00:21:08.767123287
2021-06-12,17,24,0 days 00:28:13.458333333
2021-06-12,18,7,0 days 00:33:13.714285714
2021-06-12,19,7,0 days 00:29:20.857142857
2021-06-12,20,2,0 days 00:24:26.500000
2021-06-12,21,3,0 days 00:18:49.333333333
2021-06-13,8,1,0 days 00:51:15
2021-06-13,9,3,0 days 00:34:54.666666666
2021-06-13,10,2,0 days 00:21:38.500000
2021-06-13,11,8,0 days 00:39:30.125000
2021-06-13,12,2,0 days 00:21:48.500000
2021-06-13,14,5,0 days 00:21:13.400000
2021-06-13,15,5,0 days 00:18:01.600000
2021-06-13,16,5,0 days 00:28:05.600000
2021-06-13,19,3,0 days 00:45:26
2021-06-13,20,1,0 days 00:29:35
2021-06-13,21,1,0 days 00:25:36
2021-06-13,22,1,0 days 00:19:35
2021-06-14,5,2,0 days 00:47:50.500000
2021-06-14,7,40,0 days 00:32:26.950000
2021-06-14,8,269,0 days 00:33:14.535315985
2021-06-14,9,411,0 days 00:30:32.223844282
2021-06-14,10,523,0 days 00:31:35.514340344
2021-06-14,11,465,0 days 00:38:55.219354838
2021-06-14,12,174,0 days 00:34:59.591954022
2021-06-14,13,591,0 days 00:34:36.915397631
2021-06-14,14,628,0 days 00:33:51.837579617
2021-06-14,15,571,0 days 00:36:03.266199649
2021-06-14,16,540,0 days 00:33:51.868518518
2021-06-14,17,414,0 days 00:38:38.120772946
2021-06-14,18,122,0 days 00:39:43.918032786
2021-06-14,19,126,0 days 00:28:41.055555555
2021-06-14,20,95,0 days 00:31:50.684210526
2021-06-14,21,32,0 days 00:25:38.250000
2021-06-14,22,20,0 days 00:25:05
2021-06-14,23,4,0 days 00:28:41
2021-06-15,1,2,0 days 00:34:47
2021-06-15,5,1,0 days 01:03:27
2021-06-15,6,2,0 days 00:34:16
2021-06-15,7,69,0 days 00:31:08.420289855
2021-06-15,8,292,0 days 00:34:13.537671232
2021-06-15,9,431,0 days 00:29:49.805104408
2021-06-15,10,484,0 days 00:32:41.723140495
2021-06-15,11,469,0 days 00:43:29.518123667
2021-06-15,12,130,0 days 00:42:44.815384615
2021-06-15,13,616,0 days 00:37:29.139610389
2021-06-15,14,574,0 days 00:38:18.860627177
2021-06-15,15,594,0 days 00:47:00.786195286
2021-06-15,16,540,0 days 00:37:53.544444444
2021-06-15,17,412,0 days 00:41:14.084951456
2021-06-15,18,151,0 days 00:37:41.337748344
2021-06-15,19,124,0 days 00:27:11.088709677
2021-06-15,20,99,0 days 00:26:57.303030303
2021-06-15,21,54,0 days 00:36:07.685185185
2021-06-15,22,11,0 days 00:30:24.090909090
2021-06-15,23,3,0 days 00:22:36.333333333
2021-06-16,0,1,0 days 00:48:56
2021-06-16,5,3,0 days 01:03:03.333333333
2021-06-16,6,7,0 days 00:47:42.857142857
2021-06-16,7,82,0 days 00:48:01.817073170
2021-06-16,8,320,0 days 00:48:55.268750
2021-06-16,9,403,0 days 00:38:21.694789081
2021-06-16,10,469,0 days 00:39:33.554371002
2021-06-16,11,534,0 days 00:46:26.151685393
2021-06-16,12,168,0 days 00:48:15.880952380
2021-06-16,13,588,0 days 00:40:04.542517006
2021-06-16,14,616,0 days 00:37:47.904220779
2021-06-16,15,706,0 days 00:43:15.032577903
2021-06-16,16,626,0 days 00:44:54.348242811
2021-06-16,17,471,0 days 00:49:05.471337579
2021-06-16,18,212,0 days 00:49:54.509433962
2021-06-16,19,181,0 days 00:34:05.701657458
2021-06-16,20,125,0 days 00:29:38.912000
2021-06-16,21,76,0 days 00:36:02.960526315
2021-06-16,22,38,0 days 00:29:57.052631578
2021-06-16,23,15,0 days 00:20:50.066666666
2021-06-17,0,6,0 days 01:03:15.833333333
2021-06-17,1,12,0 days 00:27:45.666666666
2021-06-17,2,3,0 days 00:36:35.333333333
2021-06-17,3,3,0 days 01:21:30
2021-06-17,4,3,0 days 02:56:09
2021-06-17,5,5,0 days 01:41:23.600000
2021-06-17,6,6,0 days 00:56:54.166666666
2021-06-17,7,93,0 days 00:31:56.279569892
2021-06-17,8,402,0 days 00:37:25.089552238
2021-06-17,9,505,0 days 00:35:51.203960396
2021-06-17,10,562,0 days 00:31:38.791814946
2021-06-17,11,517,0 days 00:53:12.816247582
2021-06-17,12,177,0 days 00:41:38.180790960
2021-06-17,13,662,0 days 00:43:59
2021-06-17,14,613,0 days 00:40:44.686786296
2021-06-17,15,652,0 days 00:43:28.776073619
2021-06-17,16,546,0 days 00:38:18.564102564
2021-06-17,17,489,0 days 00:46:22.247443762
2021-06-17,18,229,0 days 00:52:30.646288209
2021-06-17,19,221,0 days 00:37:48.018099547
2021-06-17,20,183,0 days 00:38:29.885245901
2021-06-17,21,133,0 days 00:33:35.172932330
2021-06-17,22,47,0 days 00:26:57.148936170
2021-06-17,23,24,0 days 00:38:52.250000
2021-06-18,0,7,0 days 00:43:10.428571428
2021-06-18,1,5,0 days 00:31:31.600000
2021-06-18,3,2,0 days 00:18:32
2021-06-18,5,1,0 days 00:22:29
2021-06-18,6,3,0 days 00:13:12.666666666
2021-06-18,7,4,0 days 00:11:18.750000
2021-06-18,8,2,0 days 00:08:11
2021-06-18,11,2,0 days 00:15:23
2021-06-18,14,4,0 days 00:16:41.500000
2021-06-18,15,464,0 days 00:25:31.336206896
2021-06-18,16,592,0 days 00:28:20.141891891
2021-06-18,17,444,0 days 00:34:15.689189189
2021-06-18,18,193,0 days 00:36:01.020725388
2021-06-18,19,166,0 days 00:28:31.397590361
2021-06-18,20,92,0 days 00:30:27.913043478
2021-06-18,21,56,0 days 00:29:41.410714285
2021-06-18,22,30,0 days 00:30:02.233333333
2021-06-18,23,16,0 days 00:24:20
2021-06-19,0,3,0 days 00:59:59.333333333
2021-06-19,1,6,0 days 00:45:34.166666666
2021-06-19,2,4,0 days 00:30:15
2021-06-19,4,2,0 days 00:20:04.500000
2021-06-19,5,3,0 days 00:32:10
2021-06-19,6,10,0 days 00:45:17
2021-06-19,7,74,0 days 00:31:29.243243243
2021-06-19,8,292,0 days 00:38:18.640410958
2021-06-19,9,432,0 days 00:45:39.965277777
2021-06-19,10,368,0 days 00:42:18.798913043
2021-06-19,11,332,0 days 00:53:16.060240963
