날짜,시간대,차량진입횟수,체류시간,anchored_count,TotalTonnage,PM10,PM2.5,오 존,이산화질소,일산화탄소,아황산가스,기온(C),풍속(m/s),강수량(mm),습도(%)
2020-10-20,21:00:00,142.0,0 days 00:31:42.253521126,45.0,,89.0,42.0,0.018,0.048,0.4,0.004,9.5,1.3,0.0,82.9
2020-10-20,22:00:00,60.0,0 days 00:22:32,43.0,,81.0,39.0,0.03,0.033,0.4,0.003,10.1,1.5,0.0,83.9
2020-10-20,23:00:00,8.0,0 days 00:16:00,41.0,,68.0,36.0,0.025,0.033,0.5,0.002,9.8,1.5,0.0,88.7
2020-10-21,00:00:00,,,42.0,,58.0,30.0,0.028,0.021,0.4,0.002,9.9,1.1,0.0,89.7
2020-10-21,01:00:00,,,43.0,,56.0,34.0,0.029,0.018,0.4,0.002,10.3,1.0,0.0,91.1
2020-10-21,02:00:00,,,42.0,,48.0,34.0,0.042,0.013,0.3,0.002,10.2,0.8,0.0,91.2
2020-10-21,03:00:00,,,42.0,,44.0,29.0,0.043,0.01,0.3,0.002,10.2,0.9,0.0,87.4
2020-10-21,04:00:00,,,41.0,,39.0,23.0,0.044,0.009,0.2,0.002,10.6,1.1,0.0,82.2
2020-10-21,05:00:00,,,40.0,,25.0,20.0,0.045,0.008,0.3,0.002,10.7,0.6,0.0,85.0
2020-10-21,06:00:00,,,39.0,,32.0,18.0,0.037,0.017,0.5,0.003,11.5,1.2,0.0,81.9
2020-10-21,07:00:00,16.0,0 days 00:51:15,39.0,,37.0,26.0,0.04,0.012,0.3,0.003,11.9,0.6,0.0,84.8
2020-10-21,08:00:00,544.0,0 days 00:36:08.823529411,44.0,,34.0,22.0,0.034,0.018,0.3,0.002,13.2,0.6,0.0,80.8
2020-10-21,09:00:00,856.0,0 days 00:33:09.112149532,43.0,,32.0,25.0,0.024,0.029,0.3,0.002,14.5,1.1,0.0,74.6
2020-10-21,10:00:00,866.0,0 days 00:37:28.129330254,45.0,,38.0,21.0,0.027,0.027,0.3,0.002,16.5,1.6,0.0,69.0
2020-10-21,11:00:00,838.0,0 days 01:00:58.138424821,44.0,,37.0,21.0,0.033,0.025,0.4,0.004,16.2,1.4,0.0,70.1
2020-10-21,12:00:00,36.0,0 days 00:40:40,46.0,,35.0,19.0,0.026,0.032,0.7,0.007,15.9,1.4,0.0,74.5
2020-10-21,13:00:00,1198.0,0 days 00:31:41.368948247,47.0,,61.0,26.0,0.034,0.025,1.0,0.011,15.7,0.6,0.0,75.1
2020-10-21,14:00:00,1022.0,0 days 00:35:17.377690802,48.0,,42.0,26.0,0.025,0.035,0.6,0.007,15.5,0.6,0.0,78.3
2020-10-21,15:00:00,1038.0,0 days 00:43:53.988439306,48.0,,44.0,23.0,0.021,0.039,0.4,0.004,14.6,0.4,0.0,89.9
2020-10-21,16:00:00,972.0,0 days 00:46:55.925925925,48.0,,44.0,19.0,0.009,0.048,0.3,0.002,13.5,1.4,1.5,95.3
2020-10-21,17:00:00,678.0,0 days 00:52:37.168141592,47.0,,48.0,22.0,0.006,0.048,0.3,0.002,13.1,0.4,1.0,97.6
2020-10-21,18:00:00,52.0,0 days 00:40:41.538461538,47.0,,39.0,23.0,0.007,0.044,0.3,0.002,12.5,0.4,2.5,98.0
2020-10-21,19:00:00,618.0,0 days 00:52:51.456310679,48.0,,41.0,27.0,0.03,0.017,0.3,0.002,12.2,0.2,3.5,99.7
2020-10-21,20:00:00,280.0,0 days 00:43:30,46.0,,32.0,24.0,0.025,0.023,0.3,0.002,11.5,0.9,4.5,99.1
2020-10-21,21:00:00,132.0,0 days 00:37:45.454545454,46.0,,27.0,21.0,0.036,0.013,0.3,0.002,11.6,0.9,5.5,99.3
2020-10-21,22:00:00,82.0,0 days 00:28:20.487804878,48.0,,22.0,,0.035,0.013,0.2,0.002,12.1,0.7,3.0,99.6
2020-10-21,23:00:00,12.0,0 days 00:22:40,48.0,,20.0,18.0,0.037,0.009,0.2,0.001,12.4,0.6,2.0,99.9
2020-10-22,00:00:00,,,50.0,,17.0,15.0,0.037,0.008,0.2,0.002,12.6,0.5,1.0,99.8
2020-10-22,01:00:00,,,50.0,,15.0,10.0,0.034,0.007,0.2,0.002,12.6,0.8,0.0,99.9
2020-10-22,02:00:00,,,49.0,,12.0,,0.033,0.008,0.2,0.001,12.5,0.6,0.0,99.9
2020-10-22,03:00:00,,,51.0,,13.0,,0.028,0.008,0.2,0.001,12.3,0.1,0.0,99.9
2020-10-22,04:00:00,,,53.0,,19.0,16.0,0.025,0.01,0.2,0.001,12.2,2.3,0.0,97.0
2020-10-22,05:00:00,,,55.0,,10.0,9.0,0.017,0.012,0.2,0.001,12.1,2.3,0.0,91.0
2020-10-22,06:00:00,,,55.0,,14.0,14.0,0.009,0.02,0.2,0.001,11.5,2.4,0.0,92.2
2020-10-22,07:00:00,20.0,0 days 00:34:24,55.0,,22.0,19.0,0.003,0.026,0.3,0.002,11.5,2.4,0.0,90.9
2020-10-22,08:00:00,536.0,0 days 00:33:50.373134328,56.0,,28.0,19.0,0.002,0.028,0.3,0.002,12.6,2.7,0.0,83.6
2020-10-22,09:00:00,774.0,0 days 00:40:11.472868217,57.0,,23.0,13.0,0.007,0.028,0.3,0.002,14.1,3.3,0.0,72.4
2020-10-22,10:00:00,860.0,0 days 00:47:44.651162790,56.0,,25.0,16.0,0.008,0.032,0.5,0.003,13.4,1.5,0.0,93.3
2020-10-22,11:00:00,708.0,0 days 01:11:15.932203389,58.0,,25.0,19.0,0.01,0.033,0.6,0.003,14.6,2.0,0.0,70.4
2020-10-22,12:00:00,30.0,0 days 00:26:56,58.0,,31.0,23.0,0.022,0.024,0.2,0.002,14.7,2.4,0.0,68.4
2020-10-22,13:00:00,1028.0,0 days 00:39:19.844357976,54.0,,24.0,14.0,0.028,0.017,0.2,0.002,15.1,3.4,0.0,67.5
2020-10-22,14:00:00,1016.0,0 days 00:43:01.062992125,56.0,,25.0,16.0,0.035,0.024,0.3,0.002,14.9,3.6,0.0,71.0
2020-10-22,15:00:00,1028.0,0 days 00:46:28.249027237,56.0,,52.0,25.0,0.04,0.023,0.3,0.002,14.5,3.2,0.0,66.2
2020-10-22,16:00:00,1072.0,0 days 00:52:16.343283582,53.0,,69.0,31.0,0.039,0.024,0.3,0.002,14.1,3.3,0.0,74.5
2020-10-22,17:00:00,620.0,0 days 00:48:39.290322580,52.0,,,,,,,,13.5,4.8,0.0,74.2
2020-10-22,18:00:00,116.0,0 days 00:34:56.896551724,53.0,,,,,,,,12.1,5.0,0.0,73.1
2020-10-22,19:00:00,606.0,0 days 00:35:37.029702970,53.0,,135.0,52.0,0.049,0.014,0.4,0.002,10.6,5.0,0.0,67.3
2020-10-22,20:00:00,260.0,0 days 00:27:33.692307692,54.0,,175.0,60.0,0.041,0.012,0.3,0.002,9.4,5.4,0.0,67.2
2020-10-22,21:00:00,126.0,0 days 00:20:35.238095238,54.0,,137.0,44.0,0.036,0.01,0.2,0.002,8.5,4.8,0.0,64.8
2020-10-22,22:00:00,54.0,0 days 00:26:46.666666666,54.0,,74.0,19.0,0.037,0.008,0.2,0.002,8.2,6.7,0.0,59.3
2020-10-22,23:00:00,4.0,0 days 00:21:00,53.0,,39.0,14.0,0.041,0.005,0.2,0.002,7.9,6.3,0.0,62.0
2020-10-23,00:00:00,,,49.0,,32.0,12.0,0.041,0.004,0.2,0.002,7.8,6.3,0.0,67.2
2020-10-23,01:00:00,,,52.0,,49.0,16.0,0.04,0.004,0.2,0.002,7.5,6.4,0.0,65.2
2020-10-23,02:00:00,,,55.0,,54.0,16.0,0.039,0.004,0.2,0.002,7.3,6.4,0.0,65.8
2020-10-23,03:00:00,,,55.0,,49.0,17.0,0.037,0.004,0.2,0.002,7.0,5.8,0.0,65.8
2020-10-23,04:00:00,,,54.0,,38.0,17.0,0.037,0.004,0.2,0.002,6.9,4.5,0.0,67.3
2020-10-23,05:00:00,,,53.0,,30.0,14.0,0.034,0.005,0.2,0.002,6.6,5.8,0.0,68.5
2020-10-23,06:00:00,,,54.0,,28.0,13.0,0.034,0.006,0.2,0.002,6.7,4.9,0.0,66.2
2020-10-23,07:00:00,12.0,0 days 00:41:40,54.0,,33.0,14.0,0.032,0.008,0.2,0.002,6.4,5.1,0.0,69.2
2020-10-23,08:00:00,670.0,0 days 00:50:13.611940298,53.0,,27.0,13.0,0.029,0.01,0.3,0.002,7.3,5.0,0.0,65.5
2020-10-23,09:00:00,744.0,0 days 00:46:24.032258064,55.0,,34.0,19.0,0.024,0.013,0.3,0.002,8.4,5.1,0.0,61.7
2020-10-23,10:00:00,842.0,0 days 00:51:32.494061757,57.0,,37.0,17.0,0.027,0.01,0.3,0.002,9.6,4.8,0.0,58.0
2020-10-23,11:00:00,710.0,0 days 01:10:57.464788732,58.0,,34.0,12.0,0.028,0.012,0.2,0.002,10.3,4.6,0.0,51.7
2020-10-23,12:00:00,30.0,0 days 00:48:36,57.0,,40.0,13.0,0.031,0.01,0.3,0.002,11.3,4.5,0.0,52.8
2020-10-23,13:00:00,1188.0,0 days 00:48:27.979797979,58.0,,36.0,18.0,0.036,0.006,0.2,0.002,12.6,3.7,0.0,44.9
2020-10-23,14:00:00,1010.0,0 days 00:54:10.574257425,58.0,,32.0,14.0,0.035,0.011,0.2,0.002,12.6,4.3,0.0,42.4
2020-10-23,15:00:00,996.0,0 days 00:56:04.698795180,56.0,,24.0,17.0,0.035,0.013,0.2,0.002,12.8,2.8,0.0,43.5
2020-10-23,16:00:00,1040.0,0 days 01:01:28.269230769,56.0,,27.0,15.0,0.035,0.013,0.2,0.002,11.1,2.8,0.0,42.0
2020-10-23,17:00:00,694.0,0 days 01:04:28.011527377,56.0,,27.0,10.0,0.033,0.014,0.2,0.002,9.0,3.5,0.0,51.4
2020-10-23,18:00:00,98.0,0 days 00:52:45.306122448,55.0,,31.0,9.0,0.027,0.02,0.2,0.002,7.7,3.9,0.0,57.6
2020-10-23,19:00:00,618.0,0 days 00:59:32.038834951,52.0,,27.0,13.0,0.027,0.015,0.2,0.001,6.8,3.9,0.0,65.9
2020-10-23,20:00:00,286.0,0 days 00:43:49.930069930,52.0,,27.0,14.0,0.031,0.01,0.2,0.001,6.4,3.6,0.0,67.5
2020-10-23,21:00:00,268.0,0 days 00:32:30.447761194,51.0,,35.0,10.0,0.03,0.011,0.2,0.001,6.3,5.3,0.0,67.3
2020-10-23,22:00:00,62.0,0 days 00:27:48.387096774,52.0,,31.0,13.0,0.034,0.008,0.2,0.002,6.2,5.2,0.0,68.7
2020-10-23,23:00:00,12.0,0 days 00:25:10,52.0,,26.0,14.0,0.034,0.009,0.2,0.002,6.4,5.9,0.0,68.0
2020-10-24,00:00:00,,,54.0,,24.0,15.0,0.035,0.006,0.3,0.002,6.2,6.2,0.0,67.7
2020-10-24,01:00:00,,,56.0,,24.0,13.0,0.037,0.005,0.3,0.002,6.2,6.0,0.0,69.2
2020-10-24,02:00:00,,,54.0,,22.0,10.0,0.036,0.004,0.2,0.001,6.0,5.7,0.0,70.2
2020-10-24,03:00:00,,,57.0,,22.0,9.0,0.036,0.004,0.3,0.002,5.8,5.1,0.0,70.6
2020-10-24,04:00:00,,,54.0,,23.0,13.0,0.035,0.004,0.3,0.002,5.5,4.3,0.0,69.2
2020-10-24,05:00:00,,,56.0,,22.0,14.0,0.035,0.005,0.3,0.002,5.6,2.5,0.0,67.5
2020-10-24,06:00:00,,,53.0,,26.0,11.0,0.035,0.004,0.2,0.002,6.1,2.9,0.0,67.6
2020-10-24,07:00:00,18.0,0 days 00:48:06.666666666,51.0,,21.0,10.0,0.028,0.009,0.3,0.002,6.0,3.5,0.0,68.6
2020-10-24,08:00:00,388.0,0 days 00:47:42.680412371,52.0,,21.0,11.0,0.024,0.013,0.3,0.002,6.8,3.7,0.0,67.2
2020-10-24,09:00:00,522.0,0 days 00:33:35.172413793,55.0,,33.0,16.0,0.025,0.012,0.3,0.002,8.2,4.3,0.0,59.1
2020-10-24,10:00:00,646.0,0 days 00:34:28.978328173,59.0,,30.0,15.0,0.027,0.011,0.3,0.002,9.3,3.8,0.0,48.3
2020-10-24,11:00:00,430.0,0 days 01:04:32.093023255,59.0,,30.0,13.0,0.03,0.011,0.3,0.002,10.2,3.7,0.0,40.6
2020-10-24,12:00:00,24.0,0 days 00:39:35,57.0,,29.0,10.0,0.034,0.009,0.3,0.002,11.0,2.8,0.0,40.0
2020-10-24,13:00:00,516.0,0 days 00:38:45.581395348,54.0,,27.0,11.0,0.041,0.006,0.2,0.002,12.7,2.8,0.0,36.2
2020-10-24,14:00:00,372.0,0 days 00:32:57.741935483,54.0,,21.0,11.0,0.039,0.01,0.2,0.002,13.2,1.9,0.0,35.5
2020-10-24,15:00:00,324.0,0 days 00:30:19.259259259,55.0,,16.0,10.0,0.041,0.01,0.2,0.002,12.5,3.1,0.0,37.0
2020-10-24,16:00:00,198.0,0 days 00:32:31.515151515,57.0,,22.0,14.0,0.041,0.01,0.2,0.002,11.7,2.1,0.0,37.5
2020-10-24,17:00:00,160.0,0 days 00:22:40.500000,57.0,,27.0,16.0,0.043,0.009,0.2,0.002,9.4,2.5,0.0,45.7
2020-10-24,18:00:00,6.0,0 days 00:18:40,54.0,,23.0,17.0,0.042,0.008,0.1,0.002,8.4,3.4,0.0,50.9
2020-10-24,19:00:00,104.0,0 days 00:29:40.384615384,57.0,,24.0,14.0,0.04,0.008,0.2,0.002,7.4,3.5,0.0,55.1
2020-10-24,20:00:00,22.0,0 days 00:25:54.545454545,54.0,,25.0,10.0,0.038,0.007,0.2,0.002,6.9,4.4,0.0,63.7
2020-10-24,21:00:00,4.0,0 days 00:30:30,55.0,,25.0,10.0,0.041,0.005,0.2,0.002,7.0,4.1,0.0,64.0
2020-10-24,22:00:00,,,55.0,,30.0,18.0,0.04,0.006,0.2,0.002,7.5,4.7,0.0,63.5
2020-10-24,23:00:00,,,54.0,,21.0,11.0,0.039,0.007,0.2,0.002,8.3,5.4,0.0,67.0
2020-10-25,00:00:00,,,52.0,,21.0,16.0,0.04,0.006,0.2,0.002,8.6,4.9,0.0,69.3
2020-10-25,01:00:00,,,51.0,,23.0,13.0,0.042,0.005,0.3,0.002,9.0,6.0,0.0,71.4
2020-10-25,02:00:00,,,50.0,,25.0,13.0,0.043,0.005,0.3,0.002,9.5,6.3,0.0,70.2
2020-10-25,03:00:00,,,51.0,,27.0,18.0,0.041,0.005,0.3,0.002,9.7,6.1,0.0,71.1
2020-10-25,04:00:00,,,50.0,,32.0,20.0,0.041,0.005,0.3,0.002,9.6,5.6,0.0,72.9
2020-10-25,05:00:00,,,53.0,,31.0,18.0,0.039,0.007,0.4,0.002,9.7,5.1,0.0,73.1
2020-10-25,06:00:00,,,52.0,,38.0,18.0,0.041,0.006,0.4,0.002,9.3,3.9,0.0,78.5
2020-10-25,07:00:00,2.0,0 days 00:28:00,50.0,,40.0,17.0,0.033,0.009,0.4,0.002,9.4,5.2,0.0,68.7
2020-10-25,08:00:00,6.0,0 days 00:32:40,52.0,,35.0,18.0,0.021,0.019,0.4,0.003,10.6,2.8,0.0,51.3
2020-10-25,09:00:00,48.0,0 days 00:15:15,54.0,,36.0,19.0,0.014,0.03,0.5,0.007,12.7,3.0,0.0,38.0
2020-10-25,10:00:00,56.0,0 days 00:21:49.285714285,54.0,,45.0,23.0,0.016,0.03,0.6,0.015,13.8,2.8,0.0,42.2
2020-10-25,11:00:00,32.0,0 days 00:24:37.500000,54.0,,58.0,33.0,0.032,0.018,0.5,0.006,15.4,2.7,0.0,36.9
2020-10-25,12:00:00,22.0,0 days 00:17:16.363636363,56.0,,36.0,21.0,0.042,0.011,0.4,0.004,16.5,4.2,0.0,37.8
2020-10-25,13:00:00,52.0,0 days 00:28:20.769230769,55.0,,31.0,20.0,0.049,0.005,0.2,0.002,16.8,4.3,0.0,38.5
2020-10-25,14:00:00,64.0,0 days 00:24:09.375000,56.0,,20.0,14.0,0.048,0.007,0.2,0.002,17.3,3.5,0.0,38.8
2020-10-25,15:00:00,56.0,0 days 00:18:23.571428571,56.0,,20.0,13.0,0.049,0.008,0.2,0.002,16.5,2.3,0.0,45.3
2020-10-25,16:00:00,42.0,0 days 00:21:25.714285714,54.0,,27.0,13.0,0.051,0.007,0.2,0.002,15.1,2.9,0.0,48.2
2020-10-25,17:00:00,4.0,0 days 00:08:00,52.0,,27.0,12.0,0.052,0.007,0.2,0.002,13.7,2.1,0.0,55.9
2020-10-25,18:00:00,,,51.0,,23.0,14.0,0.051,0.008,0.3,0.002,12.6,1.6,0.0,61.7
2020-10-25,19:00:00,,,49.0,,26.0,19.0,0.052,0.007,0.3,0.002,11.6,1.4,0.0,69.2
2020-10-25,20:00:00,,,50.0,,36.0,20.0,0.048,0.01,0.3,0.002,10.9,2.3,0.0,74.1
2020-10-25,21:00:00,2.0,0 days 01:35:00,48.0,,36.0,22.0,0.05,0.007,0.3,0.002,10.4,4.0,0.0,77.0
2020-10-25,22:00:00,,,48.0,,35.0,17.0,0.042,0.014,0.3,0.002,9.8,3.4,0.0,75.9
2020-10-25,23:00:00,,,46.0,,38.0,24.0,0.036,0.015,0.3,0.002,8.2,1.6,0.0,63.7
2020-10-26,00:00:00,,,47.0,,37.0,25.0,0.027,0.018,0.3,0.002,8.0,2.0,0.0,57.0
2020-10-26,01:00:00,,,48.0,,32.0,27.0,0.03,0.009,0.3,0.002,7.2,1.9,0.0,61.1
2020-10-26,02:00:00,,,47.0,,29.0,19.0,0.025,0.01,0.3,0.002,7.0,2.3,0.0,65.2
2020-10-26,03:00:00,,,47.0,,24.0,17.0,0.023,0.01,0.3,0.002,7.7,2.1,0.0,63.4
2020-10-26,04:00:00,,,49.0,,31.0,22.0,0.016,0.016,0.3,0.002,7.7,1.9,0.0,64.0
2020-10-26,05:00:00,,,51.0,,31.0,26.0,0.011,0.019,0.3,0.002,7.4,1.9,0.0,65.0
2020-10-26,06:00:00,,,51.0,,29.0,22.0,0.003,0.026,0.4,0.002,7.1,2.3,0.0,64.6
2020-10-26,07:00:00,24.0,0 days 01:16:45,53.0,,35.0,21.0,0.001,0.031,0.5,0.002,6.6,1.7,0.0,72.9
2020-10-26,08:00:00,378.0,0 days 00:49:41.587301587,54.0,,54.0,42.0,0.001,0.035,0.5,0.003,8.5,1.4,0.0,67.4
2020-10-26,09:00:00,632.0,0 days 00:35:28.291139240,56.0,,69.0,42.0,0.003,0.04,0.6,0.006,12.8,0.2,0.0,55.8
2020-10-26,10:00:00,896.0,0 days 00:48:06.428571428,54.0,,74.0,39.0,0.018,0.044,0.8,0.045,15.2,1.3,0.0,46.2
2020-10-26,11:00:00,798.0,0 days 01:20:34.135338345,58.0,,76.0,47.0,0.018,0.047,1.2,0.045,16.5,2.3,0.0,43.5
2020-10-26,12:00:00,34.0,0 days 00:56:31.764705882,55.0,,76.0,52.0,0.017,0.047,1.9,0.037,17.2,3.0,0.0,46.8
2020-10-26,13:00:00,1084.0,0 days 00:46:15.830258302,54.0,,89.0,50.0,0.029,0.031,1.0,0.018,18.0,2.5,0.0,47.5
2020-10-26,14:00:00,990.0,0 days 00:55:21.333333333,56.0,,44.0,29.0,0.043,0.054,1.7,0.032,18.6,2.0,0.0,42.5
2020-10-26,15:00:00,1090.0,0 days 01:01:41.834862385,57.0,,119.0,55.0,0.054,0.045,1.2,0.018,18.6,1.5,0.0,40.3
2020-10-26,16:00:00,936.0,0 days 00:59:07.179487179,54.0,,64.0,36.0,0.07,0.046,0.6,0.008,16.9,1.8,0.0,43.5
2020-10-26,17:00:00,650.0,0 days 01:02:58.523076923,53.0,,47.0,29.0,0.045,0.042,0.5,0.005,14.3,0.5,0.0,60.7
2020-10-26,18:00:00,98.0,0 days 00:40:42.857142857,51.0,,39.0,22.0,0.02,0.061,0.4,0.007,11.1,0.8,0.0,75.0
2020-10-26,19:00:00,750.0,0 days 00:52:57.440000,49.0,,40.0,31.0,0.023,0.046,0.5,0.004,11.1,1.9,0.0,71.3
2020-10-26,20:00:00,224.0,0 days 00:50:08.035714285,50.0,,49.0,29.0,0.021,0.042,0.4,0.003,10.0,1.5,0.0,77.7
2020-10-26,21:00:00,182.0,0 days 00:40:57.362637362,51.0,,46.0,27.0,0.017,0.036,0.5,0.003,9.6,1.5,0.0,80.0
2020-10-26,22:00:00,96.0,0 days 00:33:21.250000,51.0,,47.0,27.0,0.023,0.028,0.5,0.003,9.8,2.1,0.0,77.1
2020-10-26,23:00:00,16.0,0 days 00:27:37.500000,49.0,,63.0,39.0,0.025,0.021,0.5,0.002,9.0,1.4,0.0,82.5
2020-10-27,00:00:00,,,49.0,,47.0,29.0,0.022,0.02,0.5,0.002,9.5,1.8,0.0,78.5
2020-10-27,01:00:00,,,51.0,,56.0,30.0,0.019,0.02,0.4,0.002,9.2,2.1,0.0,78.2
